,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Caotangsi,PM_Shahepu,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_SW,cbwd_cv,PM_US Post
10,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,1.1254540832388615,0.8123791279038832,-1.1034660679302273,0.772863832879128,0.7901391834344286,-1.4966224784863893,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,2.0895602081432005,-0.9060014744464595,0.7481198543547619
11,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-0.6858976234572511,-0.5105655106944663,-0.9705030555446172,0.45515644517002135,0.7901391834344286,-1.2412021211706026,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,-0.1613686800705286
12,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,0.6232971744518204,0.3544367530044545,-1.1034660679302273,-0.1330239575622374,0.6667113305065395,-1.1134919425127094,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.30804475705220197
13,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,0.35428454474447696,0.07821754274765626,-1.3693920927014476,-0.8848377228136994,0.5432834775786506,-0.9857817638548161,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,-0.07335366061001661
14,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,0.9730135930713669,1.4956582269601737,-1.2364290803158375,-0.8702175598394747,0.2840849864300809,-0.8580715851969227,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,3.894197090625134,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
15,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-0.004398961531981026,-0.21980844726625764,-1.3693920927014476,-1.0928938882161232,0.2840849864300809,-0.8580715851969227,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,-0.39607539863189384
16,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,0.9730135930713669,1.4956582269601737,-1.5023551050870576,-1.3026369955001889,0.2840849864300809,-0.8580715851969227,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,-0.12225089364363437
17,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,0.9730135930713669,1.4956582269601737,-1.5023551050870576,-1.3026369955001889,0.2840849864300809,-0.8580715851969227,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,-0.12225089364363437
18,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-0.013366049188892476,-0.009009576280806342,-1.3693920927014476,-0.6599121385948625,0.4198556246507616,-1.1134919425127094,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,-0.4547520782722352
19,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,0.9730135930713669,1.4956582269601737,-1.2364290803158375,-0.40462160050648277,0.5432834775786506,-1.1134919425127094,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,3.894197090625134,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
20,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,0.9730135930713669,1.4956582269601737,-1.2364290803158375,-0.40462160050648277,0.6667113305065395,-1.1134919425127094,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.3178242036589255
21,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,2.461550144118667,1.6628435384313935,-1.3693920927014476,-0.6599121385948625,0.7901391834344286,-1.1134919425127094,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,2.9680542340810088
22,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,2.4077476181771984,1.6846503181885093,-1.3693920927014476,-0.6599121385948625,0.7901391834344286,-1.1134919425127094,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,3.1245253797885857
23,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.610073941300745,0.9135670363623175,-1.4327673891574426,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,-0.09291255382346371
24,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.610073941300745,0.9135670363623175,-1.4327673891574426,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,-0.09291255382346371
25,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,1.1254540832388615,0.6451938164326632,-1.2364290803158375,-0.14483255073372597,0.7901391834344286,-1.2412021211706026,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.13201471813117802
26,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,0.6322642621087319,-0.13985025482350025,-1.2364290803158375,0.13632442953982007,0.7901391834344286,-1.368912299828496,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.5036336891866731
27,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,0.6412313497656433,0.05641076299054061,-1.1034660679302273,0.4472840497223621,0.7901391834344286,-1.368912299828496,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.3667214366925433
28,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,1.1254540832388615,0.8123791279038832,-1.1034660679302273,0.4472840497223621,0.7901391834344286,-1.368912299828496,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,2.0895602081432005,-0.9060014744464595,0.8654732136354445
29,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,0.30048201880300823,0.15817573519041364,-1.1034660679302273,0.4472840497223621,0.7901391834344286,-1.368912299828496,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,2.0895602081432005,-0.9060014744464595,0.4449570095463317
30,-1.7300415446217559,-1.7300415446217559,-1.7300415446217559,-1.7300415446217559,-1.7300415446217559,0.05837065206639912,-0.12531240165208982,-1.1034660679302273,0.4472840497223621,0.6667113305065395,-1.368912299828496,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,2.0895602081432005,-0.9060014744464595,-0.18092757328397568
31,-1.7299756671378108,-1.7299756671378108,-1.7299756671378108,-1.7299756671378108,-1.7299756671378108,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.4472840497223621,0.7901391834344286,-1.368912299828496,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,3.894197090625134,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
32,-1.7299097896538658,-1.7299097896538658,-1.7299097896538658,-1.7299097896538658,-1.7299097896538658,1.1254540832388615,0.8123791279038832,-1.1034660679302273,0.4472840497223621,0.7901391834344286,-1.368912299828496,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,2.0895602081432005,-0.9060014744464595,0.8654732136354445
33,-1.7298439121699207,-1.7298439121699207,-1.7298439121699207,-1.7298439121699207,-1.7298439121699207,2.0400970242438294,0.303554266904518,-1.1034660679302273,0.14588376686912072,0.9135670363623175,-1.2412021211706026,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,1.9314328937683118
34,-1.7297780346859757,-1.7297780346859757,-1.7297780346859757,-1.7297780346859757,-1.7297780346859757,1.4303350635738508,0.3835124593472754,-1.1034660679302273,0.14588376686912072,0.9135670363623175,-1.2412021211706026,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,1.794520641274182
35,-1.7297121572020306,-1.7297121572020306,-1.7297121572020306,-1.7297121572020306,-1.7297121572020306,1.0178490313559243,0.8923373203466406,-0.9705030555446172,0.45515644517002135,1.0369948892902066,-1.2412021211706026,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,1.9314328937683118
36,-1.7296462797180858,-1.7296462797180858,-1.7296462797180858,-1.7296462797180858,-1.7296462797180858,0.5515604731965288,0.5361599176470849,-1.1034660679302273,-0.1330239575622374,0.9135670363623175,-1.1134919425127094,-0.054284380056851454,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.6112076018606322
37,-1.7295804022341408,-1.7295804022341408,-1.7295804022341408,-1.7295804022341408,-1.7295804022341408,0.9730135930713669,1.4956582269601737,-1.1034660679302273,-0.1330239575622374,0.7901391834344286,-1.1134919425127094,0.10173925455572967,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.3178242036589255
38,-1.7295145247501957,-1.7295145247501957,-1.7295145247501957,-1.7295145247501957,-1.7295145247501957,0.8474743658746067,0.3907813859329806,-1.1034660679302273,-0.1330239575622374,0.6667113305065395,-1.1134919425127094,0.10173925455572967,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.5623103688270144
39,-1.7294486472662507,-1.7294486472662507,-1.7294486472662507,-1.7294486472662507,-1.7294486472662507,0.9730135930713669,1.4956582269601737,-1.1034660679302273,-0.1330239575622374,0.5432834775786506,-1.1134919425127094,0.2577628891683108,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.3178242036589255
40,-1.7293827697823057,-1.7293827697823057,-1.7293827697823057,-1.7293827697823057,-1.7293827697823057,0.9730135930713669,1.4956582269601737,-1.1034660679302273,-0.1330239575622374,0.6667113305065395,-1.1134919425127094,0.4137865237808919,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.3178242036589255
41,-1.7293168922983606,-1.7293168922983606,-1.7293168922983606,-1.7293168922983606,-1.7293168922983606,0.3094491064599197,-0.35791805239465674,-0.9705030555446172,0.45515644517002135,0.6667113305065395,-1.2412021211706026,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,-0.3667370588117232
42,-1.7292510148144158,-1.7292510148144158,-1.7292510148144158,-1.7292510148144158,-1.7292510148144158,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.14588376686912072,0.9135670363623175,-1.2412021211706026,0.4137865237808919,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
43,-1.7291851373304707,-1.7291851373304707,-1.7291851373304707,-1.7291851373304707,-1.7291851373304707,0.6232971744518204,-0.045354209209332426,-0.9705030555446172,0.45515644517002135,1.0369948892902066,-1.2412021211706026,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.8556937670287209
44,-1.7291192598465257,-1.7291192598465257,-1.7291192598465257,-1.7291192598465257,-1.7291192598465257,1.1792566091803303,0.5652356239899058,-0.9705030555446172,0.7784869724845993,1.1604227422180955,-1.368912299828496,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,-0.6796793502268769
45,-1.7290533823625807,-1.7290533823625807,-1.7290533823625807,-1.7290533823625807,-1.7290533823625807,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.772863832879128,1.1604227422180955,-1.4966224784863893,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,2.2834929716103596
46,-1.7289875048786356,-1.7289875048786356,-1.7289875048786356,-1.7289875048786356,-1.7289875048786356,-0.004398961531981026,0.4198570922758015,-1.2364290803158375,0.7672406932736573,1.1604227422180955,-1.6243326571442824,-0.054284380056851454,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,1.618490602353158
47,-1.7289216273946906,-1.7289216273946906,-1.7289216273946906,-1.7289216273946906,-1.7289216273946906,0.9730135930713669,1.4956582269601737,-1.3693920927014476,1.1181246046550426,1.1604227422180955,-1.8797530144600691,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,2.0895602081432005,-0.9060014744464595,0.3178242036589255
48,-1.7288557499107458,-1.7288557499107458,-1.7288557499107458,-1.7288557499107458,-1.7288557499107458,1.0088819436990129,0.45620172520432756,-1.2364290803158375,0.7672406932736573,1.0369948892902066,-1.6243326571442824,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.06355859188411314
49,-1.7287898724268007,-1.7287898724268007,-1.7287898724268007,-1.7287898724268007,-1.7287898724268007,1.6993476932811944,0.8777994671752302,-1.3693920927014476,0.7616175536681867,0.9135670363623175,-1.7520428358021758,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,1.8238589810943526
50,-1.7287239949428557,-1.7287239949428557,-1.7287239949428557,-1.7287239949428557,-1.7287239949428557,1.0088819436990129,0.8196480544895884,-1.2364290803158375,0.7672406932736573,0.7901391834344286,-1.6243326571442824,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.9828265729161272
51,-1.7286581174589106,-1.7286581174589106,-1.7286581174589106,-1.7286581174589106,-1.7286581174589106,1.789018569850309,1.8154909967312032,-1.2364290803158375,1.1214984884183252,0.7901391834344286,-1.7520428358021758,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,3.222319845855821
52,-1.7285922399749656,-1.7285922399749656,-1.7285922399749656,-1.7285922399749656,-1.7285922399749656,3.376193085123635,1.5538096396458154,-1.1034660679302273,1.1243100582210606,0.6667113305065395,-1.6243326571442824,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,2.743126962126367
53,-1.7285263624910205,-1.7285263624910205,-1.7285263624910205,-1.7285263624910205,-1.7285263624910205,3.340324734495989,2.273433371630632,-1.1034660679302273,0.772863832879128,0.5432834775786506,-1.4966224784863893,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.48407479597322595
54,-1.7284604850070757,-1.7284604850070757,-1.7284604850070757,-1.7284604850070757,-1.7284604850070757,1.1254540832388615,1.3502796952460692,-1.1034660679302273,0.772863832879128,0.4198556246507616,-1.4966224784863893,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,1.6087111557464346
55,-1.7283946075231307,-1.7283946075231307,-1.7283946075231307,-1.7283946075231307,-1.7283946075231307,3.340324734495989,2.273433371630632,-1.1034660679302273,0.772863832879128,0.5432834775786506,-1.4966224784863893,-0.678378918507176,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.48407479597322595
56,-1.7283287300391856,-1.7283287300391856,-1.7283287300391856,-1.7283287300391856,-1.7283287300391856,0.9730135930713669,1.4956582269601737,-0.9705030555446172,1.1271216280237966,0.5432834775786506,-1.4966224784863893,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,2.8094390440553805,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
57,-1.7282628525552406,-1.7282628525552406,-1.7282628525552406,-1.7282628525552406,-1.7282628525552406,1.2061578721510646,0.7178830822897153,-0.9705030555446172,1.1271216280237966,0.5432834775786506,-1.4966224784863893,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,1.0904004855900862
58,-1.7281969750712955,-1.7281969750712955,-1.7281969750712955,-1.7281969750712955,-1.7281969750712955,0.2197782298908052,-0.26342200678048894,-0.9705030555446172,0.7784869724845993,0.5432834775786506,-1.368912299828496,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.06355859188411314
59,-1.7281310975873505,-1.7281310975873505,-1.7281310975873505,-1.7281310975873505,-1.7281310975873505,0.2197782298908052,-0.26342200678048894,-0.9705030555446172,0.7784869724845993,0.5432834775786506,-1.368912299828496,-0.5223552838945948,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,1.1037509631107068,0.06355859188411314
60,-1.7280652201034057,-1.7280652201034057,-1.7280652201034057,-1.7280652201034057,-1.7280652201034057,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.14588376686912072,0.2840849864300809,-1.2412021211706026,-0.3663316492820137,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
61,-1.7279993426194606,-1.7279993426194606,-1.7279993426194606,-1.7279993426194606,-1.7279993426194606,-0.703831798771074,-0.634137262651455,-1.1034660679302273,0.14588376686912072,0.1606571335021919,-1.2412021211706026,-0.054284380056851454,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,-0.2689425927444877
62,-1.7279334651355156,-1.7279334651355156,-1.7279334651355156,-1.7279334651355156,-1.7279334651355156,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.14588376686912072,-0.08619857235358608,-1.2412021211706026,0.4137865237808919,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
63,-1.7278675876515706,-1.7278675876515706,-1.7278675876515706,-1.7278675876515706,-1.7278675876515706,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.4472840497223621,-0.08619857235358608,-1.368912299828496,0.8818574276186353,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
64,-1.7278017101676255,-1.7278017101676255,-1.7278017101676255,-1.7278017101676255,-1.7278017101676255,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.14588376686912072,-0.08619857235358608,-1.2412021211706026,1.3499283314563788,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
65,-1.7277358326836807,-1.7277358326836807,-1.7277358326836807,-1.7277358326836807,-1.7277358326836807,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.14588376686912072,-0.08619857235358608,-1.2412021211706026,1.661975600681541,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
66,-1.7276699551997357,-1.7276699551997357,-1.7276699551997357,-1.7276699551997357,-1.7276699551997357,0.9730135930713669,1.4956582269601737,-1.2364290803158375,-0.14483255073372597,0.03722928057430291,-1.2412021211706026,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,2.8094390440553805,-0.46634307438517786,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
67,-1.7276040777157906,-1.7276040777157906,-1.7276040777157906,-1.7276040777157906,-1.7276040777157906,-0.703831798771074,-0.634137262651455,-1.1034660679302273,0.4472840497223621,0.1606571335021919,-1.368912299828496,-0.21030801466943258,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,-0.2689425927444877
68,-1.7275382002318456,-1.7275382002318456,-1.7275382002318456,-1.7275382002318456,-1.7275382002318456,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.4472840497223621,0.2840849864300809,-1.368912299828496,0.2577628891683108,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
69,-1.7274723227479005,-1.7274723227479005,-1.7274723227479005,-1.7274723227479005,-1.7274723227479005,0.9730135930713669,1.4956582269601737,-1.1034660679302273,0.4472840497223621,0.4198556246507616,-1.368912299828496,0.569810158393473,-0.12508707317135107,-0.12997564107633874,-0.35594294245890307,2.144344056826383,-0.256792344282572,-0.4785696033562047,-0.9060014744464595,0.3178242036589255
