,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,PM_US Post
10,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,-1.7313590943006558,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.4817791410189944,-0.6828785589246662,0.04954310644265789,-1.6188912398402349,0.1631280398248169,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
11,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,-1.7312932168167108,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.411465097633412,-0.7597408076469078,0.04954310644265789,-1.4535825485165779,0.22664375254618177,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
12,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,-1.731227339332766,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.4817791410189944,-0.8750341807302702,-0.14512715017459846,-1.4535825485165779,0.2901594652675467,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
13,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,-1.731161461848821,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.411465097633412,-0.9518964294525117,-0.14512715017459846,-1.288273857192921,0.35367517798891146,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
14,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,-1.7310955843648759,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.411465097633412,-1.0287586781747533,-0.24246227848322666,-1.2056195115310928,0.41719089071027643,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
15,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,-1.7310297068809308,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.411465097633412,-1.105620926896995,-0.24246227848322666,-1.1229651658692643,-0.4539687090111914,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,-0.72974314941458,1.8994160373283542,0.03605228092788247
16,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,-1.7309638293969858,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.4817791410189944,-1.1440520512581158,-0.14512715017459846,-1.2056195115310928,-0.4357054050338022,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
17,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,-1.7308979519130407,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.411465097633412,-0.9518964294525117,-0.14512715017459846,-1.288273857192921,-0.41764502665616166,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
18,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,-1.730832074429096,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.411465097633412,-0.7597408076469078,-0.047792021865970286,-1.4535825485165779,-0.4357054050338022,-0.004375876352825327,-0.004435461531625823,2.740710198536136,-0.6827027383628487,-0.72974314941458,-0.5264776017194011,0.03605228092788247
19,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,-1.7307661969451509,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.3411510542478293,-0.7597408076469078,0.04954310644265789,-1.3709282028547494,-0.4357054050338022,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
20,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,-1.7307003194612058,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.3411510542478293,-0.6444474345635454,0.04954310644265789,-1.4535825485165779,-0.4539687090111914,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,-0.72974314941458,1.8994160373283542,0.03605228092788247
21,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,-1.7306344419772608,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.3411510542478293,-0.6444474345635454,0.14687823475128606,-1.4535825485165779,-0.4357054050338022,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
22,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,-1.7305685644933158,0.15181918065419464,0.2056937901614241,0.26477791132249096,-1.3411510542478293,-0.6444474345635454,0.14687823475128606,-1.4535825485165779,-0.41764502665616166,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,1.4647663526266852,-0.72974314941458,-0.5264776017194011,0.03605228092788247
23,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,-1.7305026870093707,0.10963923461535362,0.3978201903352061,0.23594863502774485,-1.3411510542478293,-0.529154061480183,0.34154849136854243,-1.4535825485165779,-0.4539687090111914,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,-0.72974314941458,1.8994160373283542,0.3623785566228926
24,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,-1.730436809525426,0.6941327725821507,0.14857513065029973,0.5357731084931047,-1.2708370108622469,-0.6444474345635454,0.34154849136854243,-1.3709282028547494,-0.4357054050338022,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,1.3703451698069762,-0.5264776017194011,0.5725548019857805
25,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,-1.7303709320414808,0.78451837123681,0.5899465905089881,0.4896462664215108,-1.2005229674766644,-0.4907229371190622,0.34154849136854243,-1.3709282028547494,-0.41764502665616166,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,1.3703451698069762,-0.5264776017194011,0.6942357861432418
26,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,-1.7303050545575358,1.037598047469856,0.7872655960928723,1.0201049502448398,-0.9192667939343343,0.33554623664503497,0.4388836196771706,-1.4535825485165779,-0.3995846482785212,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,1.3703451698069762,-0.5264776017194011,0.9375977544581646
27,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,-1.7302391770735908,0.3988731503102635,3.061626765717643,0.28207547709933867,-0.6380106203920042,1.161815410409132,0.5362187479857988,-1.4535825485165779,-0.36326096592349144,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,1.3703451698069762,-0.5264776017194011,0.46193572547899736
28,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,-1.7301732995896457,0.4591302160800364,0.9274659421656322,0.9451488318784999,-0.6380106203920042,1.161815410409132,0.5362187479857988,-1.4535825485165779,-0.3452005875458509,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,1.3703451698069762,-0.5264776017194011,0.1411404036093264
29,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,-1.7301074221057007,4.128785521459205,5.252906248780778,4.52574494768597,-0.6380106203920042,1.4308332809369777,0.5362187479857988,-1.5362368941784064,-0.3271402091682104,-0.004375876352825327,-0.004435461531625823,-0.3648689308829946,-0.6827027383628487,1.3703451698069762,-0.5264776017194011,0.09689277300661317
